task_id,field,generator,draw,baseline_specification_state,epsilon,sign,coverage,violation,S,S_baseline,delta_S_spec,delta_S_status,ESS,baseline_floor_hit,perturbed_floor_hit,sat_count,confidently_wrong,semantic_type,has_regime_invariant,has_asymptotic_mechanism_invariant,from_above_invariant
regime_onset:spline:0,regime_onset,spline,0,r0=+0.0,0.2,1,0,0.17500000000000016,1.2916079499852564,1.3021236824492306,-0.010515732463974192,exact,3944.841674913842,0,0,190,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.0,0.3,-1,0,0.27499999999999997,1.299244771285846,1.3021236824492306,-0.0028789111633846787,exact,3944.841674913842,0,0,174,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.0,0.3,1,0,0.27499999999999997,1.305492921040223,1.3021236824492306,0.003369238590992474,exact,3944.841674913842,0,0,161,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.0,0,1,0.0,1.30068319085171,1.30068319085171,0.0,exact,3944.841674913842,0,0,171,0,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.025,-1,0,0.020000000000000035,1.3035662520565088,1.30068319085171,0.0028830612047987536,exact,3944.841674913842,0,0,165,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.025,1,1,0.0,1.3059751688537495,1.30068319085171,0.00529197800203951,exact,3944.841674913842,0,0,160,0,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.05,-1,0,0.045000000000000054,1.319084553648141,1.30068319085171,0.01840136279643101,exact,3944.841674913842,0,0,133,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.05,1,0,0.005000000000000022,1.299244771285846,1.30068319085171,-0.001438419565864102,exact,3944.841674913842,0,0,174,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.1,-1,0,0.0950000000000001,1.2973300914074075,1.30068319085171,-0.0033530994443025097,exact,3944.841674913842,0,0,178,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.1,1,0,0.05500000000000006,1.2920835464927556,1.30068319085171,-0.008599644358954439,exact,3944.841674913842,0,0,189,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.2,-1,0,0.19500000000000003,1.305010905677556,1.30068319085171,0.004327714825846041,exact,3944.841674913842,0,0,162,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.2,1,0,0.15500000000000014,1.303085164260693,1.30068319085171,0.0024019734089830713,exact,3944.841674913842,0,0,166,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.3,-1,0,0.295,1.2963741244653304,1.30068319085171,-0.004309066386379623,exact,3944.841674913842,0,0,180,1,mechanistic,1,1,1
regime_onset:spline:0,regime_onset,spline,0,r0=+0.8,0.3,1,0,0.25499999999999995,1.3045291225417661,1.30068319085171,0.0038459316900560925,exact,3944.841674913842,0,0,163,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.0,0,1,0.0,1.2986014273497017,1.2986014273497017,0.0,exact,3939.366382638162,0,0,175,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.025,-1,1,0.0,1.3092122283377603,1.2986014273497017,0.010610800988058555,exact,3939.366382638162,0,0,153,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.025,1,0,0.020000000000000035,1.2895272950338137,1.2986014273497017,-0.00907413231588805,exact,3939.366382638162,0,0,194,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.05,-1,0,0.005000000000000022,1.3087274687991877,1.2986014273497017,0.010126041449485923,exact,3939.366382638162,0,0,154,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.05,1,0,0.045000000000000054,1.2957270065430864,1.2986014273497017,-0.0028744208066153742,exact,3939.366382638162,0,0,181,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.1,-1,0,0.05500000000000006,1.3043751752294743,1.2986014273497017,0.005773747879772584,exact,3939.366382638162,0,0,163,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.1,1,0,0.0950000000000001,1.3024468862118037,1.2986014273497017,0.003845458862101969,exact,3939.366382638162,0,0,167,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.2,-1,0,0.15499999999999986,1.3106679185011618,1.2986014273497017,0.01206649115146008,exact,3939.366382638162,0,0,150,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.2,1,0,0.1949999999999999,1.3005223083376591,1.2986014273497017,0.0019208809879573963,exact,3939.366382638162,0,0,171,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.3,-1,0,0.25499999999999995,1.296684229072595,1.2986014273497017,-0.0019171982771066798,exact,3939.366382638162,0,0,179,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=-0.8,0.3,1,0,0.295,1.3072745985415406,1.2986014273497017,0.008673171191838858,exact,3939.366382638162,0,0,157,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.0,0,1,0.0,1.3072745985415406,1.3072745985415406,0.0,exact,3939.366382638162,0,0,157,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.025,-1,1,1.734723475976807e-17,1.3111536198331672,1.3072745985415406,0.0038790212916266498,exact,3939.366382638162,0,0,149,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.025,1,1,1.734723475976807e-17,1.2952487386623204,1.3072745985415406,-0.012025859879220224,exact,3939.366382638162,0,0,182,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.05,-1,0,0.02500000000000004,1.296684229072595,1.3072745985415406,-0.010590369468945537,exact,3939.366382638162,0,0,179,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.05,1,0,0.02500000000000004,1.2909545899699157,1.3072745985415406,-0.016320008571624856,exact,3939.366382638162,0,0,191,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.1,-1,0,0.07500000000000008,1.3092122283377603,1.3072745985415406,0.0019376297962196976,exact,3939.366382638162,0,0,153,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.1,1,0,0.07500000000000008,1.2976423687550647,1.3072745985415406,-0.009632229786475932,exact,3939.366382638162,0,0,177,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.2,-1,0,0.17499999999999988,1.3096972229821178,1.3072745985415406,0.00242262444057717,exact,3939.366382638162,0,0,152,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.2,1,0,0.17499999999999988,1.304857829028709,1.3072745985415406,-0.0024167695128316513,exact,3939.366382638162,0,0,162,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.3,-1,0,0.27499999999999997,1.296684229072595,1.3072745985415406,-0.010590369468945537,exact,3939.366382638162,0,0,179,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.0,0.3,1,0,0.27499999999999997,1.3072745985415406,1.3072745985415406,0.0,exact,3939.366382638162,0,0,157,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.0,0,1,0.0,1.3092122283377603,1.3092122283377603,0.0,exact,3939.366382638162,0,0,153,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.025,-1,0,0.020000000000000035,1.298121783078214,1.3092122283377603,-0.011090445259546389,exact,3939.366382638162,0,0,176,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.025,1,1,0.0,1.304857829028709,1.3092122283377603,-0.004354399309051349,exact,3939.366382638162,0,0,162,0,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.05,-1,0,0.045000000000000054,1.2986014273497017,1.3092122283377603,-0.010610800988058555,exact,3939.366382638162,0,0,175,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.05,1,0,0.005000000000000022,1.297163184159878,1.3092122283377603,-0.012049044177882218,exact,3939.366382638162,0,0,178,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.1,-1,0,0.0950000000000001,1.3010031056675941,1.3092122283377603,-0.008209122670166158,exact,3939.366382638162,0,0,170,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.1,1,0,0.05500000000000006,1.2957270065430864,1.3092122283377603,-0.01348522179467393,exact,3939.366382638162,0,0,181,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.2,-1,0,0.19500000000000003,1.3019653943818965,1.3092122283377603,-0.007246833955863785,exact,3939.366382638162,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.2,1,0,0.15499999999999986,1.2995614066207801,1.3092122283377603,-0.009650821716980174,exact,3939.366382638162,0,0,173,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.3,-1,0,0.295,1.2952487386623204,1.3092122283377603,-0.013963489675439922,exact,3939.366382638162,0,0,182,1,mechanistic,1,1,1
regime_onset:spline:1,regime_onset,spline,1,r0=+0.8,0.3,1,0,0.25499999999999995,1.3121257307879441,1.3092122283377603,0.002913502450183847,exact,3939.366382638162,0,0,147,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.0,0,1,0.0,1.3018280833986096,1.3018280833986096,0.0,exact,3951.5503361955793,0,0,169,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.025,-1,1,0.0,1.2980012209009408,1.3018280833986096,-0.003826862497668726,exact,3951.5503361955793,0,0,177,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.025,1,0,0.020000000000000035,1.3056696470501588,1.3018280833986096,0.0038415636515491958,exact,3951.5503361955793,0,0,161,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.05,-1,0,0.005000000000000022,1.2932381456364035,1.3018280833986096,-0.008589937762206068,exact,3951.5503361955793,0,0,187,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.05,1,0,0.045000000000000054,1.3056696470501588,1.3018280833986096,0.0038415636515491958,exact,3951.5503361955793,0,0,161,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.1,-1,0,0.05500000000000006,1.3061508818144096,1.3018280833986096,0.004322798415800078,exact,3951.5503361955793,0,0,160,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.1,1,0,0.0950000000000001,1.2999128215413203,1.3018280833986096,-0.0019152618572892965,exact,3951.5503361955793,0,0,173,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.2,-1,0,0.155,1.2984787785873513,1.3018280833986096,-0.00334930481125828,exact,3951.5503361955793,0,0,176,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.2,1,0,0.1949999999999999,1.3090431638903226,1.3018280833986096,0.007215080491713044,exact,3951.5503361955793,0,0,154,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.3,-1,0,0.25499999999999995,1.3100091198619772,1.3018280833986096,0.008181036463367652,exact,3951.5503361955793,0,0,152,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=-0.8,0.3,1,0,0.295,1.3090431638903226,1.3018280833986096,0.007215080491713044,exact,3951.5503361955793,0,0,154,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.0,0,1,0.0,1.2999128215413203,1.2999128215413203,0.0,exact,3951.5503361955793,0,0,173,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.025,-1,1,1.734723475976807e-17,1.2956168474106058,1.2999128215413203,-0.004295974130714475,exact,3951.5503361955793,0,0,182,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.025,1,1,1.734723475976807e-17,1.3003912932190578,1.2999128215413203,0.0004784716777375131,exact,3951.5503361955793,0,0,172,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.05,-1,0,0.02500000000000004,1.2956168474106058,1.2999128215413203,-0.004295974130714475,exact,3951.5503361955793,0,0,182,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.05,1,0,0.02500000000000004,1.3023074725729344,1.2999128215413203,0.002394651031614181,exact,3951.5503361955793,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.1,-1,0,0.07500000000000008,1.3051886437614166,1.2999128215413203,0.005275822220096371,exact,3951.5503361955793,0,0,162,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.1,1,0,0.07500000000000008,1.3003912932190578,1.2999128215413203,0.0004784716777375131,exact,3951.5503361955793,0,0,172,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.2,-1,0,0.17500000000000002,1.2851926231486515,1.2999128215413203,-0.014720198392668804,exact,3951.5503361955793,0,0,204,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.2,1,0,0.17499999999999988,1.3056696470501588,1.2999128215413203,0.005756825508838492,exact,3951.5503361955793,0,0,161,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.3,-1,0,0.27499999999999997,1.3085605355809204,1.2999128215413203,0.008647714039600185,exact,3951.5503361955793,0,0,155,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.0,0.3,1,0,0.27499999999999997,1.3119438355327,1.2999128215413203,0.012031013991379735,exact,3951.5503361955793,0,0,148,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.0,0,1,0.0,1.2894439528499524,1.2894439528499524,0.0,exact,3951.5503361955793,0,0,195,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.025,-1,0,0.020000000000000035,1.2980012209009408,1.2894439528499524,0.008557268050988442,exact,3951.5503361955793,0,0,177,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.025,1,1,0.0,1.3003912932190578,1.2894439528499524,0.010947340369105385,exact,3951.5503361955793,0,0,172,0,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.05,-1,0,0.045000000000000054,1.3056696470501588,1.2894439528499524,0.016225694200206364,exact,3951.5503361955793,0,0,161,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.05,1,0,0.005000000000000022,1.3037470205241073,1.2894439528499524,0.014303067674154901,exact,3951.5503361955793,0,0,165,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.1,-1,0,0.0950000000000001,1.2975238911670184,1.2894439528499524,0.008079938317065993,exact,3951.5503361955793,0,0,178,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.1,1,0,0.05500000000000006,1.3071140466613411,1.2894439528499524,0.017670093811388732,exact,3951.5503361955793,0,0,158,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.2,-1,0,0.19500000000000003,1.2956168474106058,1.2894439528499524,0.006172894560653397,exact,3951.5503361955793,0,0,182,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.2,1,0,0.15499999999999986,1.3003912932190578,1.2894439528499524,0.010947340369105385,exact,3951.5503361955793,0,0,172,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.3,-1,0,0.295,1.3023074725729344,1.2894439528499524,0.012863519722982053,exact,3951.5503361955793,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:2,regime_onset,spline,2,r0=+0.8,0.3,1,0,0.25499999999999995,1.3023074725729344,1.2894439528499524,0.012863519722982053,exact,3951.5503361955793,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.0,0,1,0.0,1.3133623987972078,1.3133623987972078,0.0,exact,3898.3768541495706,0,0,143,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.025,-1,1,0.0,1.3074774342597506,1.3133623987972078,-0.005884964537457238,exact,3898.3768541495706,0,0,155,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.025,1,0,0.020000000000000035,1.3011408970259393,1.3133623987972078,-0.012221501771268573,exact,3898.3768541495706,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.05,-1,0,0.005000000000000022,1.3011408970259393,1.3133623987972078,-0.012221501771268573,exact,3898.3768541495706,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.05,1,0,0.045000000000000054,1.2924329928875193,1.3133623987972078,-0.020929405909688503,exact,3898.3768541495706,0,0,186,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.1,-1,0,0.05500000000000006,1.3138543793798187,1.3133623987972078,0.0004919805826109069,exact,3898.3768541495706,0,0,142,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.1,1,0,0.0950000000000001,1.2962938141208382,1.3133623987972078,-0.017068584676369625,exact,3898.3768541495706,0,0,178,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.2,-1,0,0.15499999999999986,1.2982298288908098,1.3133623987972078,-0.015132569906397997,exact,3898.3768541495706,0,0,174,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.2,1,0,0.1949999999999999,1.2924329928875193,1.3133623987972078,-0.020929405909688503,exact,3898.3768541495706,0,0,186,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.3,-1,0,0.25499999999999995,1.2943615402627615,1.3133623987972078,-0.01900085853444633,exact,3898.3768541495706,0,0,182,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=-0.8,0.3,1,0,0.295,1.2919514366236886,1.3133623987972078,-0.021410962173519232,exact,3898.3768541495706,0,0,187,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.0,0,1,0.0,1.3104155874337753,1.3104155874337753,0.0,exact,3898.3768541495706,0,0,149,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.025,-1,1,1.734723475976807e-17,1.3016269000076786,1.3104155874337753,-0.00878868742609673,exact,3898.3768541495706,0,0,167,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.025,1,1,1.734723475976807e-17,1.3118879076537326,1.3104155874337753,0.001472320219957357,exact,3898.3768541495706,0,0,146,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.05,-1,0,0.02500000000000004,1.304060464226133,1.3104155874337753,-0.006355123207642199,exact,3898.3768541495706,0,0,162,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.05,1,0,0.02500000000000004,1.29919924364978,1.3104155874337753,-0.011216343783995386,exact,3898.3768541495706,0,0,172,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.1,-1,0,0.07500000000000008,1.3168113566806632,1.3104155874337753,0.006395769246887895,exact,3898.3768541495706,0,0,136,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.1,1,0,0.07500000000000008,1.2996843036690378,1.3104155874337753,-0.010731283764737531,exact,3898.3768541495706,0,0,171,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.2,-1,0,0.17499999999999988,1.2948442588073086,1.3104155874337753,-0.015571328626466707,exact,3898.3768541495706,0,0,181,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.2,1,0,0.17499999999999988,1.2987144187996775,1.3104155874337753,-0.011701168634097758,exact,3898.3768541495706,0,0,173,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.3,-1,0,0.27499999999999997,1.2948442588073086,1.3104155874337753,-0.015571328626466707,exact,3898.3768541495706,0,0,181,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.0,0.3,1,0,0.27499999999999997,1.2876278338712124,1.3104155874337753,-0.022787753562562907,exact,3898.3768541495706,0,0,196,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.0,0,1,0.0,1.3050355505640736,1.3050355505640736,0.0,exact,3898.3768541495706,0,0,160,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.025,-1,0,0.020000000000000035,1.3011408970259393,1.3050355505640736,-0.0038946535381343406,exact,3898.3768541495706,0,0,168,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.025,1,1,0.0,1.310906120021308,1.3050355505640736,0.005870569457234298,exact,3898.3768541495706,0,0,148,0,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.05,-1,0,0.045000000000000054,1.3133623987972078,1.3050355505640736,0.008326848233134232,exact,3898.3768541495706,0,0,143,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.05,1,0,0.005000000000000022,1.3113968933491558,1.3050355505640736,0.006361342785082158,exact,3898.3768541495706,0,0,147,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.1,-1,0,0.0950000000000001,1.310906120021308,1.3050355505640736,0.005870569457234298,exact,3898.3768541495706,0,0,148,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.1,1,0,0.05500000000000006,1.288107312073418,1.3050355505640736,-0.0169282384906555,exact,3898.3768541495706,0,0,195,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.2,-1,0,0.1949999999999999,1.2929147811595145,1.3050355505640736,-0.012120769404559084,exact,3898.3768541495706,0,0,185,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.2,1,0,0.15499999999999986,1.3050355505640736,1.3050355505640736,0.0,exact,3898.3768541495706,0,0,160,1,mechanistic,1,1,1
regime_onset:spline:3,regime_onset,spline,3,r0=+0.8,0.3,-1,0,0.295,1.2933968016633401,1.3050355505640736,-0.011638748900733464,exact,3898.3768541495706,0,0,184,1,mechanistic,1,1,1
